"subject","cntr","country","R_attendance","R_prayer","R_religiousID","R_member","R_denomination","R_denominationText","R_god","R_afterlife","R_NormsSelfRelLife","R_NormsSelfGod","religiosity.s","religiosity","culturalNorms","norms","norms_z","condition","hunger","hearing","brains","knowledge","love","desire","check_condition","RT_text","RT_response","self_rating","Age","Gender","Education","SES","Ethnicity","EthnicityText","Recruitment","Sample","Compensation","Language"
2330,"HRV","Croatia",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.5,0,0,-0.475678005083367,0.214285714285714,0.25,0.579288025889968,0.992843711105993,"Religious",0,0,0,1,1,1,1,21.6,58.074,2,33,"man",6,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2331,"HRV","Croatia",0.666666666666667,0.428571428571429,1,1,"Christian (Roman Catholic)",NA,1,1,1,1,1.37541167828519,0.870748299319728,0.125,0.579288025889968,0.992843711105993,"Religious",1,1,1,1,1,1,1,25,33.188,3,24,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2332,"HRV","Croatia",0,0.428571428571429,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,0,0,0.5,0.00192767626820009,0.394557823129252,0.375,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,10.868,19.631,1,31,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2333,"HRV","Croatia",0.166666666666667,0.857142857142857,1,0,NA,NA,1,0.166666666666667,0.25,1,0.66757026476152,0.634353741496599,0.5,0.579288025889968,0.992843711105993,"Secular",0,1,0,1,1,1,1,24.022,21.664,5,21,"woman",3,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2334,"HRV","Croatia",0,0.857142857142857,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.666666666666667,0.25,0.25,0.123955794057812,0.431972789115646,0.75,0.579288025889968,0.992843711105993,"Secular",0,1,0,1,1,1,1,13.963,17.153,3,41,"woman",7,3,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2335,"HRV","Croatia",0.166666666666667,0.285714285714286,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.833333333333333,0.5,0.5,0.498308144044119,0.564625850340136,0.375,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,0,1,14.84,20.196,2,39,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2336,"HRV","Croatia",0.5,0.428571428571429,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.666666666666667,0.25,0.25,0.180491289335404,0.442176870748299,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,1,1,1,12.756,20.387,4,22,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2337,"HRV","Croatia",0.5,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,0.5,0.5,0,0,0.263150894102062,0.479591836734694,0.25,0.579288025889968,0.992843711105993,"Religious",0,0,0,1,1,0,1,14.58,27.631,5,25,"woman",5,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2338,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,40.683,40.045,2,22,"woman",4,4,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2339,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,21.844,19.322,3,29,"woman",6,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2340,"HRV","Croatia",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.333333333333333,0,0,0,-0.726679730478088,0.119047619047619,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,21.166,53.947,1,35,"woman",7,9,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2341,"HRV","Croatia",0,0,0,0,NA,NA,0.166666666666667,0.166666666666667,0,0,-0.913585550908848,0.0476190476190476,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,46.675,79.334,1,36,"woman",7,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2342,"HRV","Croatia",1,1,1,0,NA,NA,1,1,1,1,1.74250454814817,1,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,0,1,1,1,24.826,32.468,2,24,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2343,"HRV","Croatia",0,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,0.5,1,0,0.5,0.421481993382447,0.551020408163265,0.625,0.579288025889968,0.992843711105993,"Secular",0,1,0,1,1,1,1,16.098,19.802,5,23,"woman",4,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2344,"HRV","Croatia",0.5,0.571428571428571,1,1,"Christian (Roman Catholic)",NA,0.5,0.166666666666667,0,0.25,0.122384167805678,0.42687074829932,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,17.469,31.869,2,24,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2345,"HRV","Croatia",0.833333333333333,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,1,1,0.75,1,1.50187552181219,0.920068027210884,0.375,0.579288025889968,0.992843711105993,"Secular",0,0,0,1,1,1,1,16.57,19.301,3,26,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2346,"HRV","Croatia",0.333333333333333,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,0.666666666666667,0.25,0.75,0.773565506830968,0.670068027210884,0.75,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,28.757,56.283,3,32,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2347,"HRV","Croatia",0,0,0,1,"Christian (Roman Catholic)",NA,0,0,0,0,-1.03844452662611,0,0.375,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,57.773,35.501,3,24,"woman",4,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2348,"HRV","Croatia",0.5,0,0,0,NA,NA,0.166666666666667,0.166666666666667,0,0.25,-0.597171915851913,0.154761904761905,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,17.127,40.58,2,20,"woman",3,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2349,"HRV","Croatia",1,1,1,1,"Christian (Roman Catholic)",NA,1,1,1,1,1.74250454814817,1,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,1,1,0,1,25.966,21.847,2,23,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2350,"HRV","Croatia",0.166666666666667,0,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0.166666666666667,0,0.25,-0.556473498205336,0.178571428571429,0.625,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,29.135,31.391,3,28,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2351,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0.25,0,-0.926461511941968,0.0357142857142857,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,39.265,12.235,2,28,"woman",6,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2352,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,24.62,24.125,3,24,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2353,"HRV","Croatia",0.833333333333333,1,1,1,"Christian (Roman Catholic)",NA,1,1,1,1,1.66875895977599,0.976190476190476,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,18.505,40.983,2,27,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2354,"HRV","Croatia",1,1,1,1,"Christian (Roman Catholic)",NA,1,1,1,1,1.74250454814817,1,0.25,0.579288025889968,0.992843711105993,"Secular",0,0,0,1,1,1,1,24.061,35.563,4,23,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2355,"HRV","Croatia",0.5,0.571428571428571,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,0.666666666666667,0.75,0.75,0.961476278012137,0.724489795918367,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,14.974,13.8,1,31,"woman",5,9,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2356,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,29.349,20.638,3,24,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2357,"HRV","Croatia",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0,0,0,-0.788467331356627,0.0952380952380952,0.25,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,16.151,12.638,2,54,"woman",7,3,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2358,"HRV","Croatia",0,0.142857142857143,0.5,0,NA,NA,0.166666666666667,0.166666666666667,0,0.25,-0.575318663297867,0.175170068027211,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,29.222,35.2,4,34,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2359,"HRV","Croatia",0,0,0.5,0,NA,NA,0.166666666666667,0.666666666666667,0,0,-0.536181832001719,0.19047619047619,0.75,0.579288025889968,0.992843711105993,"Religious",0,1,1,1,1,1,1,34.277,17.684,1,26,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2360,"HRV","Croatia",0,0,1,1,"Christian (Roman Catholic)",NA,0.5,0.666666666666667,0,0.25,-0.129240165913314,0.345238095238095,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,1,1,1,0,1,42.022,116.972,3,35,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2361,"HRV","Croatia",0,0,0,0,NA,NA,0.666666666666667,0.166666666666667,0,0.5,-0.53786900839247,0.19047619047619,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,15.762,19.021,3,25,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2362,"HRV","Croatia",0.5,0.571428571428571,1,1,"Christian (Roman Catholic)",NA,1,1,0.5,1,1.13260048382436,0.795918367346939,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,1,1,1,1,1,14.086,36.403,2,28,"woman",6,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2363,"HRV","Croatia",0,0,0.5,0,NA,NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,26.589,19.575,2,54,"woman",7,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2364,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.25,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,20.306,18.028,2,25,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2365,"HRV","Croatia",0.5,0.142857142857143,1,0,NA,NA,0.666666666666667,0.666666666666667,0.5,0.5,0.527827522670108,0.568027210884354,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,21.226,9.917,3,25,"woman",5,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2366,"HRV","Croatia",0,0.285714285714286,1,0,NA,NA,0.666666666666667,0.833333333333333,0.25,0.25,0.217402671047408,0.469387755102041,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,0,45.16,33.852,5,34,"man",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2367,"HRV","Croatia",0.166666666666667,0.285714285714286,0.5,0,NA,NA,0.166666666666667,0.333333333333333,0,0.25,-0.3836012768073,0.243197278911565,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,1.901,7.921,5,34,"man",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2368,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.625,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,20.995,54.85,3,35,"woman",7,9,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2369,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,14.098,20.2,2,29,"woman",6,9,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2370,"HRV","Croatia",0,0,0.5,0,NA,NA,0.166666666666667,0.166666666666667,0,0,-0.7253959565179,0.119047619047619,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,55.524,40.098,2,28,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2371,"HRV","Croatia",0.5,0.714285714285714,1,0,NA,NA,0.666666666666667,0.833333333333333,0,0.25,0.49135769131878,0.566326530612245,0.875,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,1,1,1,15.642,22.836,2,26,"man",4,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2372,"HRV","Croatia",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0.166666666666667,0,0,-0.7253959565179,0.119047619047619,0.625,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,17.777,20.702,4,30,"man",7,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2373,"HRV","Croatia",0.833333333333333,0.571428571428571,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.5,0.5,0.5,0.776948594414714,0.653061224489796,0.25,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,16.688,14.147,3,26,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2374,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.625,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,13,19.674,3,25,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2375,"HRV","Croatia",0.666666666666667,0.857142857142857,0.5,1,"Buddhist",NA,0.166666666666667,1,0.25,0.25,0.421505695466928,0.527210884353742,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,43.518,54.809,2,43,"other",4,9,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2376,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.875,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,40.657,48.044,5,18,"man",2,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2377,"HRV","Croatia",0.833333333333333,1,1,1,"Christian (Roman Catholic)",NA,1,1,0.75,1,1.55677594509184,0.94047619047619,0.875,0.579288025889968,0.992843711105993,"Secular",0,1,0,1,1,1,1,48.2,67.278,4,55,"woman",5,2,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2378,"HRV","Croatia",0,0,1,0,NA,NA,0,0,0,0,-0.66206533784422,0.142857142857143,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,20.452,24.863,1,32,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2379,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,15.024,17.277,1,33,"other",7,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2380,"HRV","Croatia",0,0,0,0,NA,NA,0.166666666666667,0.5,0,0,-0.787442801231393,0.0952380952380952,0.75,0.579288025889968,0.992843711105993,"Religious",1,1,0,1,1,1,1,17.885,22.387,2,21,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2381,"HRV","Croatia",0.5,0,0.5,1,"Christian (Roman Catholic)",NA,0,0,0,0,-0.629018167118612,0.142857142857143,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,5.267,69.937,1,23,"man",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2382,"HRV","Croatia",0,0,0,0,NA,NA,0.166666666666667,0.166666666666667,0,0,-0.913585550908848,0.0476190476190476,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,0,19.964,10.643,2,25,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2383,"HRV","Croatia",0,0,0,0,NA,NA,0,0.333333333333333,0,0,-0.91230177694866,0.0476190476190476,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,42.199,21.17,3,26,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2384,"HRV","Croatia",0.666666666666667,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,1,1,0.5,0.75,1.22097004881548,0.824829931972789,0.5,0.579288025889968,0.992843711105993,"Secular",0,1,0,0,1,0,1,28.027,28.197,4,29,"woman",5,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2385,"HRV","Croatia",0,0,0,0,NA,NA,0,0.666666666666667,0,0,-0.786159027271206,0.0952380952380952,0.625,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,12.627,33.964,2,32,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2386,"HRV","Croatia",0,0,0.5,0,NA,NA,0.166666666666667,0,0,0,-0.788467331356627,0.0952380952380952,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,1,0,1,35.045,26.086,2,21,"woman",4,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2387,"HRV","Croatia",0.5,0.714285714285714,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.333333333333333,0,0.25,0.0521663715331127,0.399659863945578,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,24.374,28.627,4,24,"woman",4,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2388,"HRV","Croatia",0.666666666666667,0.714285714285714,1,1,"Other:",NA,1,0.166666666666667,0.75,0.75,0.962695766026335,0.72108843537415,0.25,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,32.034,47.044,1,35,"woman",5,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2389,"HRV","Croatia",0.5,0.428571428571429,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.5,0.5,0.5,0.57455699439069,0.585034013605442,0.75,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,1,1,1,38.429,32.321,4,33,"woman",5,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2390,"HRV","Croatia",0,0.142857142857143,1,1,"Christian (Roman Catholic)",NA,0.5,0.5,0,0.25,-0.137411117472386,0.341836734693878,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,30.034,88.824,3,24,"woman",5,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2391,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,20.683,22.862,3,29,"woman",7,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2392,"HRV","Croatia",0,0.285714285714286,0.5,0,NA,NA,0.666666666666667,0.833333333333333,0.25,0.75,0.21956681653722,0.469387755102041,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,24.2,17.727,1,20,"woman",3,3,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2393,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,24.186,42.153,3,30,"man",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2394,"HRV","Croatia",0,0.857142857142857,1,0,NA,NA,1,1,1,0.75,1.14995372469503,0.801020408163265,0.375,0.579288025889968,0.992843711105993,"Religious",0,0,0,1,1,1,1,21.42,32.374,2,25,"woman",5,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2395,"HRV","Croatia",0.833333333333333,0.571428571428571,1,1,"Jewish",NA,0.833333333333333,0.166666666666667,0.5,0.25,0.61741657567542,0.593537414965986,0,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,14.925,15.361,4,46,"woman",7,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2396,"HRV","Croatia",0,0,0.5,0,NA,NA,0.5,0.333333333333333,0,0,-0.538749379922094,0.19047619047619,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,21.699,19.761,3,35,"woman",6,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2397,"HRV","Croatia",0.5,0.714285714285714,1,1,"Christian (Orthodox - Russian/Greek/etc.)",NA,0.833333333333333,0.666666666666667,0.5,0.5,0.809216816667265,0.673469387755102,0.5,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,1,0,1,26.4,42.417,3,23,"woman",6,7,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2398,"HRV","Croatia",0,0,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,0.166666666666667,0,0.5,-0.0997022187320362,0.357142857142857,0.75,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,1,0,1,14.252,29.303,4,25,"woman",5,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2399,"HRV","Croatia",0.833333333333333,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,1,1,1,1,1.61385853649634,0.95578231292517,0.625,0.579288025889968,0.992843711105993,"Secular",0,1,0,0,1,0,1,19.236,23.928,2,21,"woman",3,5,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2400,"HRV","Croatia",1,1,1,1,"Christian (Roman Catholic)",NA,1,1,0.75,1,1.63052153346403,0.964285714285714,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,1,1,0,1,27.05,90.792,3,28,"woman",4,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2401,"HRV","Croatia",0,0.714285714285714,0.5,1,"Christian (Orthodox - Russian/Greek/etc.)",NA,0.666666666666667,0,0,0,-0.328602412322737,0.268707482993197,0.5,0.579288025889968,0.992843711105993,"Religious",0,1,0,1,1,1,1,17.305,23.276,3,25,"woman",7,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2402,"HRV","Croatia",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,1,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,19.76,34.356,1,36,"woman",5,10,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2403,"HRV","Croatia",0,0,0.5,0,NA,NA,0.166666666666667,0.166666666666667,0,0,-0.7253959565179,0.119047619047619,0.5,0.579288025889968,0.992843711105993,"Religious",0,0,0,0,0,0,1,15.401,11.083,3,24,"woman",6,8,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2404,"HRV","Croatia",0,0.714285714285714,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,1,0.25,0.75,0.697316656484397,0.649659863945578,0.625,0.579288025889968,0.992843711105993,"Secular",0,0,0,1,1,1,1,18.81,26.959,3,23,"woman",4,6,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
2405,"HRV","Croatia",0,0,0.5,0,NA,NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.625,0.579288025889968,0.992843711105993,"Secular",0,0,0,0,0,0,1,61.97,10.486,1,32,"man",5,2,"Caucasian/European",NA,"snowballing","mixed","raffle","Croatian"
